ID,__AGGREGATE__,label,link_object_is_from_object_type,ELEMENT_NAME,lk0,lk1,shortLabel,EqtLocation
:R:A:QHB:PSCADA:XKG10054,PSCADA_XKG1,&DB_LF124,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BIANDIANSUOSUOYONGPINGZHU
:R:A:QHB:PSCADA:XKG10055,PSCADA_XKG1,&DB_LF125,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIMENZHU
:R:A:QHB:PSCADA:XKG10056,PSCADA_XKG1,&DB_LF127,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANHUANKONGYIJIFUHEZHU
:R:A:QHB:PSCADA:XKG10057,PSCADA_XKG1,&DB_LF131,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANQITIMIEHUOZHU
:R:A:QHB:PSCADA:XKG10058,PSCADA_XKG1,&DB_LF132,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANZHANTINGYIJIXIAOPEIDIANXIANGZHU
:R:A:QHB:PSCADA:XKG10059,PSCADA_XKG1,&DB_LF133,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_MINYONGTONGXINZHU
:R:A:QHB:PSCADA:XKG10060,PSCADA_XKG1,&DB_LF134,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_XINHAOBEI
:R:A:QHB:PSCADA:XKG10061,PSCADA_XKG1,&DB_LF135,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANZHANTAISHENGZHANTINGFUTIZHU
:R:A:QHB:PSCADA:XKG10062,PSCADA_XKG1,&DB_LF137,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANHUANKONGYIJIFUHEBEI
:R:A:QHB:PSCADA:XKG10063,PSCADA_XKG1,&DB_LF141,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_XIAOFANGBENGBEI
:R:A:QHB:PSCADA:XKG10064,PSCADA_XKG1,&DB_LF142,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANQITIMIEHUOBEI
:R:A:QHB:PSCADA:XKG10065,PSCADA_XKG1,&DB_LF143,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHUANYONGTONGXINBEI
:R:A:QHB:PSCADA:XKG10066,PSCADA_XKG1,&DB_LF144,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_2HAOFENGJINGYUSHUIBENGZHU
:R:A:QHB:PSCADA:XKG10067,PSCADA_XKG1,&DB_LF145,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZONGHEJIANKONGZHU
:R:A:QHB:PSCADA:XKG10068,PSCADA_XKG1,&DB_LF147,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANHUANKONGYIJIFUHEZHU
:R:A:QHB:PSCADA:XKG10069,PSCADA_XKG1,&DB_LF151,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_1HAOFENGJINGYUSHUIBENGBEI
:R:A:QHB:PSCADA:XKG10070,PSCADA_XKG1,&DB_LF152,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANZHANTINGYIJIXIAOPEIDIANXIANGBEI
:R:A:QHB:PSCADA:XKG10071,PSCADA_XKG1,&DB_LF153,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_AFCSHEBEISHIBEI
:R:A:QHB:PSCADA:XKG10072,PSCADA_XKG1,&DB_LF154,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_GONGANTONGXINZHU
:R:A:QHB:PSCADA:XKG10073,PSCADA_XKG1,&DB_LF155,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_CHEKONGSHIZHU
:R:A:QHB:PSCADA:XKG10074,PSCADA_XKG1,&DB_LF157,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANHUANKONGYIJIFUHEZHU
:R:A:QHB:PSCADA:ZMZJ0002,PSCADA_ZMZJ,&DB_LF161,POWEquipment:PSCADA_ZMZJ,POWEquipment,,,&DB_ZHAOMINGZONGJILIANG,&DB_04KVKAIGUANGUISHI
:R:A:QHB:PSCADA:XKG10075,PSCADA_XKG1,&DB_LF162,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANYINGJIDIANYUANEPSGUIBEI
:R:A:QHB:PSCADA:XKG10076,PSCADA_XKG1,&DB_LF163,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANQUJIANZHENGCHANGZHAOMINGZONGXIANGBEI
:R:A:QHB:PSCADA:XKG10077,PSCADA_XKG1,&DB_LF164,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANYINGJIDIANYUANEPSGUIZHU
:R:A:QHB:PSCADA:XKG10078,PSCADA_XKG1,&DB_LF165,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANQUJIANZHENGCHANGZHAOMINGZONGXIANGZHU
:R:A:QHB:PSCADA:XKG10079,PSCADA_XKG1,&DB_LF166,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANZHANTINGZHAOMINGZONGXIANG2
:R:A:QHB:PSCADA:XKG10080,PSCADA_XKG1,&DB_LF167,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANZHANTINGSHEBEIFANGZHAOMING
:R:A:QHB:PSCADA:XKG10081,PSCADA_XKG1,&DB_LF168,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANZHANTINGZHAOMINGZONGXIANG2
:R:A:QHB:PSCADA:XKG10082,PSCADA_XKG1,&DB_LF169,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANZHANTAISHEBEIFANGZHAOMING
:R:A:QHB:PSCADA:XKG10083,PSCADA_XKG1,&DB_LF1610,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANZHANTAIZHAOMINGZONGXIANG2
:R:A:QHB:PSCADA:XKG10084,PSCADA_XKG1,&DB_LF1611,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANZHANTAIZHAOMINGZONGXIANG2
