ID,name,address,type,length,deadband,label,ELEMENT_NAME,varInvalid1,functTrans,SubscriptionPeriod,RefreshPeriod,link_object_is_from_object_type
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-OPOFCIBR,deiZXNPSCADAAJXG0001-OPOFCIBR,160/002/00007/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-FITHPCOP,deiZXNPSCADAAJXG0001-FITHPCOP,160/002/00011/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-DI1SCHARGE,deiZXNPSCADAAJXG0001-DI1SCHARGE,160/002/00012/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-PTBPOSTA,deiZXNPSCADAAJXG0001-PTBPOSTA,160/002/00013/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-CAEVOSTA,deiZXNPSCADAAJXG0001-CAEVOSTA,160/002/00014/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-MAACTOSI,deiZXNPSCADAAJXG0001-MAACTOSI,160/002/00015/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-CLGCOARAV,deiZXNPSCADAAJXG0001-CLGCOARAV,160/002/00016/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-BNORMALB,deiZXNPSCADAAJXG0001-BNORMALB,160/002/00017/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-ABOFDIDE,deiZXNPSCADAAJXG0001-ABOFDIDE,160/002/00018/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-MCBTRALA,deiZXNPSCADAAJXG0001-MCBTRALA,160/002/00019/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-POSSTCAB,deiZXNPSCADAAJXG0001-POSSTCAB,160/002/00020/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-COOFMPRD,deiZXNPSCADAAJXG0001-COOFMPRD,160/002/00024/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-TOOFDPRA,deiZXNPSCADAAJXG0001-TOOFDPRA,160/002/00025/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
:R:A:POLE_ZXN:FEP:PSCADA:deiZXNPSCADAAJXG0001-OPLODPRT,deiZXNPSCADAAJXG0001-OPLODPRT,160/002/00026/0/000001,DEIV,4,0,&DB_301-&DB_35KVJINXIANGUIDUANLUQI,VE,deiZXNSYSFEPPSCADA-COM,,,,
