ID,v0,v1,v2,v3,v4
:R:A:ASD:ASD_:aciASD-RESMPT:aal:V_valueLimits,0,-9.999999680285692e+37,-9.999999680285692e+37,9.999999680285692e+37,9.999999680285692e+37
