ID,name,address,type,length,deadband,label,ELEMENT_NAME,varInvalid1,functTrans,SubscriptionPeriod,RefreshPeriod,link_object_is_from_object_type
:R:A:POLE_ZXN:FEP:SYS:ACS:VE0004,deiZXNSYSFEPACS-LINK1,000/001/00041/4/000001,DEIV,4,0,ACS - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ACS:VE0005,deiZXNSYSFEPACS-LINK2,000/001/00041/5/000001,DEIV,4,0,ACS - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ACS:VE0006,deiZXNSYSFEPACS-LINK3,000/002/00041/4/000001,DEIV,4,0,ACS - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:ACS:VE0007,deiZXNSYSFEPACS-LINK4,000/002/00041/5/000001,DEIV,4,0,ACS - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA,PA,,,,,PA,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA:VE0001,deiZXNSYSFEPPA-COM,$ComStatus-00043/4+5,DEIV,4,0,PA - FEP COMM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA:VE0002,deiZXNSYSFEPPA-INF,$InfStatus-00048/4+5,DEIV,4,0,PA - FEP INF STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA:VE0003,deoZXNSYSFEPPA-SET,$SetComStatus-00048-1,DEOV,4,0,PA - FEP SET COM STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA:VE0004,deiZXNSYSFEPPA-LINK1,000/001/00043/4/000001,DEIV,4,0,PA - FEP LINK1 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA:VE0005,deiZXNSYSFEPPA-LINK2,000/001/00043/5/000001,DEIV,4,0,PA - FEP LINK2 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA:VE0006,deiZXNSYSFEPPA-LINK3,000/002/00043/4/000001,DEIV,4,0,PA - FEP LINK3 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PA:VE0007,deiZXNSYSFEPPA-LINK4,000/002/00043/5/000001,DEIV,4,0,PA - FEP LINK4 STATUS,VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PIS,PIS,,,,,PIS,GRP_VE,,,,,
:R:A:POLE_ZXN:FEP:SYS:PIS:VE0001,deiZXNSYSFEPPIS-COM,$ComStatus-00045/4+5,DEIV,4,0,PIS - FEP COMM STATUS,VE,,,,,
